"Antwort ID","Datum Abgeschickt","Letzte Seite","Start-Sprache","Zufallsgeneratorstartwert","Datum gestartet","Datum letzte Aktivität","Weiterleitungs-URL","Projekt / Project","Datenerhebung / Data collection?","Welche Komponenten sollen durchgeführt werden / Which components should be executed?","Versuchspersonen-ID / Participant-ID","Stichprobe / Sample","Bitte Audio überprüfen / Please check if audio works","Bitte mit [F11] in den Vollbildmodus wechseln / Please press [F11] to switch to full screen mode","Als nächstes möchten wir Sie bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeiten Sie zunächst einige Aufgaben,  die unterschiedliche Aspekte Ihres Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuchen Sie, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird Ihnen zunächst erklärt und Sie bekommen die Gelegenheit, sie zu üben.  Falls Sie zwischendrin eine kurze Pause einlegen möchten, tun Sie dies bitte zwischen den Aufgaben.     Bitte klicken Sie auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ca. 40 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","Als nächstes möchten wir dich bitten, verschiedene Aufgaben und Fragebögen am Computer zu bearbeiten.  Die Bearbeitungsdauer beträgt insgesamt ungefähr 25 min.     Bitte bearbeite zunächst einige Aufgaben,  die unterschiedliche Aspekte deines Denkens testen (z.B. das Gedächtnis oder Problemlösefähigkeiten).     Bitte versuche, jede Aufgabe so gut wie möglich zu bearbeiten.     Manchmal kann es einen Moment dauern, bis die nächste Aufgabe startet.  Jede Aufgabe wird dir zunächst erklärt und du bekommst die Gelegenheit, sie zu üben.  Falls du zwischendrin eine kurze Pause einlegen möchtest, tue dies bitte zwischen den Aufgaben.     Bitte klicke auf ""Absenden"", um die erste Aufgabe zu starten.      ","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id={vpid}&amp;p={project}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2quest?id={vpid}&amp;p={project} ","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id={vpid}&amp;p={project}&amp;comp={components} ","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id={vpid}&amp;p={project} ","https://umfragen.uni-hamburg.de/ru5389bb2questchildren?id={vpid}&amp;p={project}&amp;form={sample} ","https://www.psytoolkit.org/c/3.4.4/survey?s=MsrpN&amp;id={vpid}&amp;p={project}&amp;form={sample}&amp;comp={components}","https://umfragen.uni-hamburg.de/ru5389bb2questparents?id={vpid}&amp;p={project}&amp;form={sample}","Gesamtzeit","Gruppenzeit: ID","Fragenzeit: project","Fragenzeit: datacollection","Fragenzeit: components","Fragenzeit: vpid","Fragenzeit: sample","Fragenzeit: Audio","Fragenzeit: F11","Gruppenzeit: Info","Fragenzeit: InfoAdults","Fragenzeit: InfoAdols","Fragenzeit: InfoChild","Fragenzeit: URLCognAdults","Fragenzeit: URLQuestAdults","Fragenzeit: URLCognAdols","Fragenzeit: URLQuestAdols","Fragenzeit: URLQuestChild","Fragenzeit: URLCognChild","Fragenzeit: URLQuestParent"
"796","2025-04-27 12:54:51","2","de","1923388862","2025-04-27 12:51:41","2025-04-27 12:54:51","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30052","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30052&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30052&amp;p=3","","","","","","190.5","145","","","","","","","","45.5","","","","","","","","","",""
"797","","","de","1218557418","2025-04-27 13:29:02","2025-04-27 13:29:02","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"798","","","de","216174665","2025-04-27 17:58:38","2025-04-27 17:58:38","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"799","2025-04-28 09:57:26","2","de","485207581","2025-04-28 09:56:38","2025-04-28 09:57:26","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70054","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70054&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70054&amp;p=7","","","","","","47.21","47.21","","","","","","","","","","","","","","","","","",""
"800","","","de","1149883572","2025-04-28 10:54:21","2025-04-28 10:54:21","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"801","","","de","948944187","2025-04-28 10:54:22","2025-04-28 10:54:22","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"802","2025-04-28 13:15:36","2","de","963549879","2025-04-28 10:54:23","2025-04-28 13:15:36","","P3(Schwabe)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","30054","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=30054&amp;p=3&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=30054&amp;p=3","","","","","","8472.08","8449.04","","","","","","","","23.04","","","","","","","","","",""
"803","2025-04-28 11:03:37","2","de","952825566","2025-04-28 10:57:09","2025-04-28 11:03:37","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80004","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=80004&amp;p=8&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=80004&amp;p=8","","","","","","388.28","89.98","","","","","","","","298.3","","","","","","","","","",""
"804","2025-04-28 12:59:27","2","de","1435449198","2025-04-28 12:57:38","2025-04-28 12:59:27","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70054","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70054&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70054&amp;p=7","","","","","","109.33","23.75","","","","","","","","85.58","","","","","","","","","",""
"805","","","de","1759024500","2025-04-28 15:13:29","2025-04-28 15:13:29","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"806","2025-04-28 17:14:27","2","de","2037405393","2025-04-28 17:13:05","2025-04-28 17:14:27","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99002","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99002&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99002&amp;p=9","","","","","","82.75","82.75","","","","","","","","","","","","","","","","","",""
"807","2025-04-28 22:47:05","2","de","100011173","2025-04-28 22:38:25","2025-04-28 22:47:05","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99031","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99031&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99031&amp;p=9","","","","","","520.48","520.48","","","","","","","","","","","","","","","","","",""
"808","","","de","1679563152","2025-04-28 22:38:33","2025-04-28 22:38:33","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"809","","","de","1063715180","2025-04-29 08:00:14","2025-04-29 08:00:14","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"810","2025-04-29 09:59:30","2","de","549840978","2025-04-29 09:58:51","2025-04-29 09:59:30","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70060","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70060&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70060&amp;p=7","","","","","","39.87","39.87","","","","","","","","","","","","","","","","","",""
"811","2025-04-29 12:44:30","2","de","1449410876","2025-04-29 12:40:58","2025-04-29 12:44:30","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70060","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70060&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70060&amp;p=7","","","","","","212.62","17.32","","","","","","","","195.3","","","","","","","","","",""
"812","2025-04-29 13:19:43","2","de","2008280216","2025-04-29 13:16:38","2025-04-29 13:19:43","","P7(Riesel & Lincoln)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=99999&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=99999&amp;p=7","","","","169.95","169.95","","","","","","","","","","","","","","","","","",""
"813","2025-04-29 15:12:35","2","de","96309368","2025-04-29 15:12:02","2025-04-29 15:12:35","","P7(Riesel & Lincoln)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99999","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99999&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99999&amp;p=7","","","","","","32.64","32.64","","","","","","","","","","","","","","","","","",""
"814","2025-04-30 12:43:22","2","de","1052971087","2025-04-30 12:42:50","2025-04-30 12:43:22","","P7(Riesel & Lincoln)","Testing modeNo data collection","Nur die FragebögenQuestionnaires only","99998","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=99998&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=99998&amp;p=7","","","","32.97","32.97","","","","","","","","","","","","","","","","","",""
"815","2025-04-30 13:06:58","2","de","460275470","2025-04-30 12:47:47","2025-04-30 13:06:58","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","50013","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50013&amp;p=5&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50013&amp;p=5","","","","","","1150.5","1150.5","","","","","","","","","","","","","","","","","",""
"816","2025-04-30 15:01:37","2","de","2081692519","2025-04-30 15:00:38","2025-04-30 15:01:37","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70063","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70063&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70063&amp;p=7","","","","59.3","59.3","","","","","","","","","","","","","","","","","",""
"817","2025-04-30 18:29:25","2","de","2072975307","2025-04-30 18:20:13","2025-04-30 18:29:25","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70063","JugendlicheAdolescents","erledigt / done","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70063&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70063&amp;p=7","","","","552.49","17.96","","","","","","","","534.53","","","","","","","","","",""
"818","","","de","780601718","2025-05-02 09:38:03","2025-05-02 09:38:03","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"819","2025-05-02 09:46:42","2","de","455212155","2025-05-02 09:45:51","2025-05-02 09:46:42","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99032","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99032&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99032&amp;p=9","","","","","","51.12","51.12","","","","","","","","","","","","","","","","","",""
"820","2025-05-02 16:59:27","2","de","186551068","2025-05-02 14:44:16","2025-05-02 16:59:27","","P2(Donner & Lincoln)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","20031","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=20031&amp;p=2&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=20031&amp;p=2","","","","","","8111.2","49.98","","","","","","","","8061.22","","","","","","","","","",""
"821","2025-05-04 16:20:28","2","de","1450069650","2025-05-04 16:05:18","2025-05-04 16:20:28","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99003","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99003&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99003&amp;p=9","","","","","","54.7","54.7","","","","","","","","","","","","","","","","","",""
"822","2025-05-04 16:39:41","2","de","1388094124","2025-05-04 16:38:29","2025-05-04 16:39:41","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99029","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99029&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99029&amp;p=9","","","","","","71.39","71.39","","","","","","","","","","","","","","","","","",""
"823","2025-05-05 08:23:38","2","de","753598645","2025-05-05 08:22:15","2025-05-05 08:23:38","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99001","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99001&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99001&amp;p=9","","","","","","82.73","82.73","","","","","","","","","","","","","","","","","",""
"824","","","de","1170326471","2025-05-05 08:22:27","2025-05-05 08:22:27","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"825","2025-05-05 12:07:14","2","de","2009853763","2025-05-05 08:57:34","2025-05-05 12:07:14","https://mail.uni-leipzig.de/","P9(Exner & Riesel)","PilotierungPilot","Nur die DenkaufgabenCognitive tasks only","99032","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99032&amp;p=9&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99032&amp;p=9","","","","","","11381.1","11354.5","","","","","","","","26.53","","","","","","","","","",""
"826","2025-05-05 10:19:18","2","de","770811752","2025-05-05 10:17:32","2025-05-05 10:19:18","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99028","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99028&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99028&amp;p=9","","","","","","106.56","106.56","","","","","","","","","","","","","","","","","",""
"827","2025-05-05 12:11:49","2","de","1387307308","2025-05-05 10:54:25","2025-05-05 12:11:49","","P9(Exner & Riesel)","PilotierungPilot","Nur die DenkaufgabenCognitive tasks only","99002","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99002&amp;p=9&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99002&amp;p=9","","","","","","4628.14","4528.9","","","","","","","","99.24","","","","","","","","","",""
"828","","","de","749739782","2025-05-05 10:55:36","2025-05-05 10:55:36","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"829","","","de","398015900","2025-05-05 10:56:44","2025-05-05 10:56:44","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"830","2025-05-05 11:00:41","2","de","1737085378","2025-05-05 10:59:43","2025-05-05 11:00:41","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70067","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70067&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70067&amp;p=7","","","","","","58.86","58.86","","","","","","","","","","","","","","","","","",""
"831","2025-05-05 11:53:44","2","de","968317951","2025-05-05 11:52:33","2025-05-05 11:53:44","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70051","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70051&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70051&amp;p=7","","","","71.39","71.39","","","","","","","","","","","","","","","","","",""
"832","2025-05-05 14:05:29","2","de","539750260","2025-05-05 14:03:27","2025-05-05 14:05:29","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","70067","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=70067&amp;p=7&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=70067&amp;p=7","","","","","","122.02","24.14","","","","","","","","97.88","","","","","","","","","",""
"833","2025-05-05 14:28:35","2","de","2127329498","2025-05-05 14:27:26","2025-05-05 14:28:35","https://mail.uni-leipzig.de/","P9(Exner & Riesel)","PilotierungPilot","Nur die DenkaufgabenCognitive tasks only","99001","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99001&amp;p=9&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99001&amp;p=9","","","","","","68.45","38.33","","","","","","","","30.12","","","","","","","","","",""
"834","2025-05-05 16:01:12","2","de","1168322579","2025-05-05 15:56:56","2025-05-05 16:01:12","","P9(Exner & Riesel)","PilotierungPilot","Nur die FragebögenQuestionnaires only","99020","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99020&amp;p=9&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99020&amp;p=9","","","","","","255.94","255.94","","","","","","","","","","","","","","","","","",""
"835","2025-05-05 17:05:38","2","de","1062014291","2025-05-05 16:01:22","2025-05-05 17:05:38","","P2(Donner & Lincoln)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","20035","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=20035&amp;p=2&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=20035&amp;p=2","","","","","","3856.59","569.84","","","","","","","","3286.75","","","","","","","","","",""
"836","","","de","245267222","2025-05-06 11:25:15","2025-05-06 11:25:15","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"837","2025-05-06 12:50:54","2","de","1438977109","2025-05-06 12:50:31","2025-05-06 12:50:54","","P5(Haaker & Büchel)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","50014","ErwachseneAdults","","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=50014&amp;p=5&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=50014&amp;p=5","","","","","","23.47","23.47","","","","","","","","","","","","","","","","","",""
"838","","","de","1618484885","2025-05-06 12:57:22","2025-05-06 12:57:22","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"839","2025-05-06 13:06:35","2","de","1718096903","2025-05-06 12:57:22","2025-05-06 13:06:35","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80009","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=80009&amp;p=8&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=80009&amp;p=8","","","","","","549.97","187.55","","","","","","","","362.42","","","","","","","","","",""
"840","","","de","478623633","2025-05-06 12:57:31","2025-05-06 12:57:31","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"841","2025-05-06 15:48:09","2","de","643765825","2025-05-06 14:02:09","2025-05-06 15:48:09","","P2(Donner & Lincoln)","HaupterhebungMain data collection","Fragebögen und DenkaufgabenBoth questionnaires and cognitive tasks","20028","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=20028&amp;p=2&amp;comp=both","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=20028&amp;p=2","","","","","","6358.77","48.59","","","","","","","","6310.18","","","","","","","","","",""
"842","2025-05-06 15:02:28","2","de","514889241","2025-05-06 14:48:45","2025-05-06 15:02:28","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70057","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70057&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70057&amp;p=7","","","","663.28","663.28","","","","","","","","","","","","","","","","","",""
"843","","","de","2126638453","2025-05-06 14:59:13","2025-05-06 14:59:13","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","",""
"844","2025-05-06 15:16:57","2","de","624807543","2025-05-06 15:03:04","2025-05-06 15:16:57","","P8(Lüken, Asbrand & Bruckner)","HaupterhebungMain data collection","Nur die DenkaufgabenCognitive tasks only","80007","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=80007&amp;p=8&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=80007&amp;p=8","","","","","","832.85","104.91","","","","","","","","727.94","","","","","","","","","",""
"845","2025-05-07 16:05:40","2","de","989447593","2025-05-07 12:53:03","2025-05-07 16:05:40","https://mail.uni-leipzig.de/","P9(Exner & Riesel)","PilotierungPilot","Nur die DenkaufgabenCognitive tasks only","99003","ErwachseneAdults","erledigt / done","erledigt / done","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=zvTTg&amp;id=99003&amp;p=9&amp;comp=cogn","https://umfragen.uni-hamburg.de/ru5389bb2quest?id=99003&amp;p=9","","","","","","11557.5","11537.6","","","","","","","","19.88","","","","","","","","","",""
"846","2025-05-07 14:49:50","2","de","1344544304","2025-05-07 14:49:06","2025-05-07 14:49:50","","P7(Riesel & Lincoln)","HaupterhebungMain data collection","Nur die FragebögenQuestionnaires only","70053","JugendlicheAdolescents","","erledigt / done","","","","","","https://www.psytoolkit.org/c/3.4.4/survey?s=xAZS7&amp;id=70053&amp;p=7&amp;comp=quest","https://umfragen.uni-hamburg.de/ru5389bb2questadols?id=70053&amp;p=7","","","","44.07","44.07","","","","","","","","","","","","","","","","","",""
